,ENGAGED_df6,prob,prob_d
26268,1,0.9339210936319771,1
39845,0,0.10201930417574329,0
80497,0,0.1539441578668637,0
32546,1,0.16110539486050893,0
13002,0,0.09712834065592352,0
49356,0,0.06078310901647204,0
63073,0,0.10253183873338748,0
27571,0,0.15854945135935655,0
63561,0,0.16845964502221658,0
14400,0,0.06256945241970621,0
40101,0,0.2117587026867494,0
68854,0,0.06993681154162686,0
26786,0,0.12344470330561352,0
5850,0,0.13302966819851628,0
34916,1,0.8025280720604688,1
73702,0,0.08628238078972347,0
77214,1,0.9735456388129875,1
46344,0,0.15089957695948356,0
23476,1,0.14629908375855846,0
74758,0,0.10260069874191537,0
69812,0,0.072616788754179,0
75916,0,0.1552374707368885,0
63360,0,0.05692154774523758,0
63772,0,0.16042208390202112,0
60502,0,0.12082602314904267,0
71203,0,0.07067157279452915,0
8189,0,0.13960089663076525,0
44690,0,0.07930999258196311,0
16584,0,0.06496637856924983,0
69873,1,0.17525110744128794,0
69660,0,0.08992262718407575,0
77492,1,0.9391635772958071,1
73854,0,0.15175317622140572,0
81273,0,0.06647945406972722,0
4848,1,0.13952480296175776,0
60647,0,0.13167757370680183,0
50490,1,0.7410731437026868,1
40145,0,0.06450359624096322,0
22579,0,0.05552532754001521,0
1643,0,0.11327087221857927,0
70871,1,0.15665812195536852,0
51191,0,0.1683676129743826,0
65012,0,0.080234550532053,0
37133,0,0.10383848219156444,0
8728,0,0.08196214532143425,0
79753,0,0.09788402168421684,0
10005,0,0.13560130251261715,0
47053,0,0.09588859516938851,0
23854,1,0.9083591101291496,1
66036,0,0.06474986128857319,0
81928,0,0.07414185835464165,0
40919,1,0.9968128447437041,1
55719,1,0.2371422807050083,0
20529,1,0.8321656382490072,1
56833,0,0.1373915591137344,0
12813,0,0.06230504330922697,0
70204,0,0.2069152692276995,0
12309,0,0.13564361237832737,0
37150,1,0.831578198237541,1
28029,0,0.15892490851976812,0
48593,0,0.09658713030895533,0
1722,0,0.14071812190576102,0
69458,1,0.14801465294859237,0
52086,0,0.12153547208997402,0
73676,0,0.25437670236996024,1
29874,0,0.14102201215797744,0
61555,0,0.0822828883425864,0
1233,1,0.7274044363982543,1
75205,0,0.04263816575417866,0
26545,1,0.22005401526612509,0
55581,0,0.15257168967711687,0
25193,1,0.24507844768994963,0
61673,0,0.061822360483595434,0
1330,1,0.17263825330312876,0
1825,0,0.15423211827909483,0
40548,0,0.10408971683340047,0
26574,0,0.10611844885411205,0
2152,0,0.08482572623182924,0
49557,1,0.7527617710617186,1
48164,1,0.16187469990108364,0
58867,0,0.09082239872479074,0
71167,0,0.1711838868834478,0
19260,0,0.9016217699155575,1
55271,0,0.13712182651386776,0
58603,0,0.17396469294656777,0
67027,0,0.5663990582964842,1
28685,0,0.07988638379460641,0
7450,0,0.0858131108111706,0
17181,0,0.16159843902455465,0
11749,0,0.1512049611308046,0
62661,0,0.057948702740764614,0
33146,1,0.9615342808948054,1
54169,1,0.8176759051750357,1
73327,0,0.07878730276492996,0
25010,0,0.08146094390357993,0
20545,0,0.10926608638331678,0
82731,0,0.07414771625941625,0
6284,0,0.08671164382536801,0
40048,1,0.4737785011689882,1
65962,0,0.16031551108646733,0
30096,1,0.07378104743332281,0
44016,0,0.09017391751698532,0
7653,0,0.14969696123863185,0
81377,0,0.07655505284780582,0
13527,1,0.35088570706266703,1
60039,0,0.16927633875149434,0
10962,0,0.790390146878241,1
54026,1,0.4632917322231441,1
5352,0,0.14728167508696927,0
40570,1,0.9434859957751238,1
80851,0,0.07957630599721789,0
22251,1,0.7397019744289692,1
69918,0,0.13501843410255002,0
76463,1,0.9969153172530875,1
21438,1,0.8695150721152631,1
36880,0,0.13758217843892412,0
70824,0,0.07222939459209274,0
31194,1,0.9341957921116117,1
16220,1,0.20998999584476058,0
6206,0,0.11004177895467177,0
37898,0,0.12865649475110877,0
76650,0,0.1509414408587854,0
79499,1,0.8186033754291192,1
47397,0,0.07448798137530287,0
48604,0,0.07021419756483543,0
37095,0,0.13742208921712415,0
67454,0,0.05982345828917041,0
12684,1,0.942185165472074,1
5539,0,0.14099183652106478,0
68759,0,0.24625672520631148,0
23221,1,0.1761849695992049,0
40938,0,0.1025916563820799,0
18436,0,0.1045487943651855,0
3117,0,0.06855404041244603,0
62762,1,0.1420775642110635,0
67485,1,0.7905450635453574,1
16966,1,0.9820317345391195,1
70136,0,0.13228862121776985,0
70180,0,0.1518850070512307,0
67578,1,0.10571116223394919,0
51173,0,0.15178273745936652,0
34803,0,0.09995497992405487,0
3234,0,0.15061899445427918,0
55211,0,0.2156858460056783,0
75081,0,0.21106115456553712,0
6387,0,0.07912705841195897,0
38040,0,0.09614216693695044,0
29145,0,0.26910377991773843,1
82661,0,0.060477354705673156,0
4118,0,0.08410631543363606,0
33871,0,0.12205374073800149,0
68793,0,0.09234956185723678,0
36387,0,0.058803163716809256,0
73268,0,0.11563082993769802,0
4868,1,0.9367016207754814,1
50736,0,0.12786716564983502,0
22922,1,0.3408313302611338,1
49264,0,0.0807527663551091,0
2277,1,0.12257454387436725,0
34929,0,0.16094029745933244,0
80756,0,0.11992768940013189,0
37736,0,0.09352165232405817,0
79727,0,0.11379617589859514,0
1618,0,0.05938591192214719,0
8478,1,0.12013191870199758,0
839,0,0.16926768652643212,0
12661,0,0.118821398481698,0
60581,0,0.11252375081502099,0
10261,1,0.42810917099618023,1
3422,0,0.11885783375031433,0
43907,0,0.13938703906685163,0
24128,1,0.810535775354226,1
62235,0,0.11165809084218288,0
51031,0,0.10874624499234715,0
8173,1,0.17414475499143442,0
66807,0,0.0961851308238386,0
53053,1,0.23156320427297047,0
42131,0,0.09161506283019726,0
64941,0,0.14217582030824477,0
82186,0,0.19346523512481123,0
81174,0,0.0953679609290756,0
77030,0,0.0766757689554279,0
5985,0,0.10571448633189771,0
37966,0,0.10296658969166472,0
22780,0,0.06743827365412952,0
8776,0,0.12151027056315741,0
22469,0,0.16827575786906235,0
82876,0,0.16627061915120206,0
54616,1,0.8065876015277417,1
77464,0,0.13395152712417047,0
6587,0,0.075270531901326,0
77458,0,0.1634090047411558,0
32739,0,0.25020546730724574,1
54369,0,0.11247475126731081,0
22482,0,0.08525899452343436,0
43040,0,0.18598024975637772,0
62870,0,0.13327642871993928,0
20819,0,0.14774280513984944,0
61383,0,0.17636349951526856,0
42807,0,0.1593286550947101,0
40170,0,0.09631698016228236,0
11595,0,0.1410428115156035,0
24985,0,0.06984896152890023,0
74949,0,0.10380238170499917,0
62972,0,0.06538446934739582,0
64321,0,0.06667555020774324,0
33586,0,0.08565746788581254,0
62266,0,0.14671598030043007,0
81452,0,0.2141397062690016,0
11851,0,0.07024907475043296,0
59870,0,0.1748392521737089,0
13970,0,0.07552171634976598,0
2463,0,0.1286907488740213,0
33237,0,0.18244350202103843,0
14284,1,0.9416508271348287,1
53197,0,0.14562604040500846,0
42781,0,0.12352845002136123,0
2925,1,0.09299788459346695,0
38660,0,0.06987844737987343,0
11091,0,0.10292170506821974,0
2633,0,0.1568828392873691,0
70863,0,0.062394937041103715,0
53060,1,0.18200822406764694,0
15951,0,0.1705715828054336,0
33004,0,0.3255283058499085,1
22196,0,0.1179155713866169,0
72872,0,0.11106875856544006,0
46205,0,0.15585523663335882,0
16857,1,0.9362805472880509,1
12001,0,0.07544215888215326,0
3375,0,0.11521094802879862,0
16871,0,0.10096197231906971,0
74386,0,0.13129150765169426,0
46141,1,0.1151229389286159,0
17713,0,0.12655584717707685,0
45381,0,0.08713160089369755,0
6807,0,0.1322125588603344,0
28182,0,0.06076166665857584,0
77666,0,0.06268122308761752,0
48948,0,0.17920131182023274,0
63891,1,0.9634743358961417,1
45365,0,0.13943316125287522,0
12361,0,0.16429257995209495,0
68593,0,0.10337979904244955,0
54261,0,0.14183150307700332,0
54394,0,0.14830033785434174,0
22126,0,0.08537621062488275,0
19933,0,0.17601314782774477,0
61453,0,0.07161059233277152,0
4925,0,0.13366868213961314,0
36791,0,0.0829049405802526,0
69057,0,0.08246973149647895,0
5346,0,0.07576019807819297,0
34001,1,0.8159133715219494,1
253,1,0.6828344190952216,1
3233,0,0.13765316567626637,0
1276,0,0.14240662635471235,0
75598,0,0.12440393811720837,0
36709,0,0.0760297536189776,0
59391,0,0.07531387092849774,0
5012,0,0.17730394258532087,0
8176,0,0.07975824194686568,0
43455,0,0.08105544222184027,0
2170,1,0.9647803371432101,1
27642,1,0.411358883964774,1
14299,0,0.1118790665454414,0
17815,1,0.7483972442386968,1
62078,0,0.19227492044679156,0
8251,0,0.06500625336012453,0
80006,0,0.06410226869579888,0
8649,0,0.05207942272997782,0
38211,0,0.13619530848133493,0
48652,0,0.1248457472538874,0
75874,0,0.13997677581432277,0
52371,0,0.11196117030535686,0
62770,1,0.1573472153688266,0
71851,0,0.10674149469954129,0
83037,0,0.07339004401924544,0
66940,0,0.16398671947526,0
38876,0,0.10601255383809453,0
58581,1,0.09949613753052532,0
27894,0,0.15062138193127678,0
3704,0,0.06875355941448105,0
42545,1,0.16224329430344425,0
25229,0,0.07101853763470968,0
4226,1,0.1564493250577426,0
74590,0,0.11952551469947614,0
12838,0,0.1717007832382338,0
28473,1,0.224806516558703,0
13664,0,0.08404850126480283,0
50917,0,0.751363833924062,1
35446,0,0.09195123801738767,0
64608,1,0.18770160895256022,0
387,0,0.08001856133702265,0
57290,0,0.07571851608482526,0
22306,0,0.0919990721070701,0
10722,0,0.09915743701960954,0
81560,0,0.1392670984545077,0
67188,1,0.16162320560717014,0
75659,0,0.07319882057545339,0
75921,0,0.10862413625804229,0
9129,0,0.10182117816874901,0
36397,0,0.07668475366424267,0
54075,0,0.0710104037759563,0
18320,0,0.12461711716076015,0
28471,1,0.1464071664398533,0
73139,1,0.9016283892455014,1
58840,0,0.09335787655067264,0
5226,0,0.12548782164477978,0
12037,0,0.19244602151196238,0
26681,0,0.10132796570394964,0
40041,1,0.09423213231810895,0
72964,0,0.1943099447869522,0
71917,0,0.16994684889895215,0
39310,0,0.07565948381654913,0
58549,0,0.13390476748517716,0
70610,0,0.15574524873183257,0
76880,0,0.17190574226976746,0
76341,0,0.13122762536684596,0
69827,0,0.08746578934025495,0
20677,0,0.14554080700033284,0
51061,0,0.1072747405975778,0
63778,1,0.9530879159741964,1
23733,0,0.06524583187367651,0
61050,0,0.2978733236424909,1
68337,0,0.06739079861780949,0
45059,0,0.16113976421562015,0
75972,0,0.22929416674780065,0
57625,0,0.08226422706555245,0
36974,0,0.15882542064490876,0
12664,0,0.08903442828198033,0
11903,0,0.0764276076193156,0
35268,1,0.06288441508210896,0
22752,0,0.11282175419518223,0
64647,0,0.13262577724615635,0
15032,1,0.15206209714648036,0
44061,0,0.07596122354838479,0
42943,1,0.16837541242762116,0
47321,0,0.0690927739567235,0
15472,0,0.06788174977092358,0
7945,0,0.14846318738829825,0
35247,0,0.09776225077634661,0
12790,0,0.18723727556559697,0
69649,1,0.19358292734306476,0
6885,0,0.009210000769440707,0
4358,0,0.1272395579578162,0
8498,0,0.08685349263330779,0
50752,0,0.149876965837837,0
50505,0,0.15582285748753283,0
66026,1,0.20791743325133602,0
13340,0,0.17781481235799587,0
32159,0,0.20896981539232892,0
30568,1,0.17688482517546797,0
34770,0,0.16040309450064494,0
13474,0,0.08010399416069162,0
46034,0,0.10413038530361546,0
5272,1,0.20402153469841683,0
23647,0,0.08092969801251397,0
14968,0,0.8066483342022612,1
42391,1,0.11897679838909542,0
46474,0,0.04501007725152894,0
38637,0,0.154064074351829,0
36296,0,0.16086298022840106,0
52633,0,0.14316064977350523,0
54583,0,0.16182402075518604,0
20368,0,0.06460695548489855,0
12408,0,0.09880182697482834,0
11613,0,0.1353690457460853,0
21295,0,0.14602034101957223,0
59265,0,0.09433496631299723,0
9405,0,0.06795984492293665,0
30894,0,0.16727163462277944,0
39204,0,0.10948687921232698,0
75615,1,0.17194112157666117,0
17634,1,0.08553190128743633,0
63475,0,0.06956563911182982,0
43854,0,0.8447470507865206,1
70906,0,0.19115118513138304,0
53477,0,0.08043923659445429,0
42317,0,0.14563111366839643,0
11738,0,0.12051696151459372,0
46028,0,0.0892518708030193,0
20040,0,0.1161398896351834,0
65971,0,0.08640321473649303,0
70956,0,0.12964972356131288,0
46320,0,0.14052439226572463,0
72004,0,0.09485988554556138,0
41661,0,0.08147903567554343,0
46783,0,0.17843598050630707,0
42341,0,0.10823085063883388,0
3556,0,0.08812143143536161,0
75980,0,0.11375080696299537,0
43453,0,0.16706590781227212,0
73077,0,0.06243346905517793,0
57229,0,0.0753859166411704,0
20686,0,0.14363939847780005,0
5514,1,0.7574718733928338,1
33037,0,0.09829513090051664,0
17274,0,0.12404063902004306,0
17269,0,0.12071158627366255,0
47825,1,0.9999999999002616,1
54535,0,0.11814480257153563,0
57621,0,0.1386385910161746,0
61352,0,0.06781629026262177,0
31908,0,0.11635621097649289,0
17132,0,0.8054399115292362,1
71886,1,0.9462003220671714,1
41948,1,0.056798081808422704,0
80988,0,0.727407989963226,1
24284,0,0.0765090673974886,0
59000,0,0.062172061664676606,0
34628,0,0.13975270087750907,0
75703,0,0.10067394417278017,0
4295,0,0.11767602435382477,0
64101,0,0.1421040412469934,0
12071,0,0.12545724923130908,0
51832,0,0.07328690663946513,0
19366,1,0.2323421409776567,0
75333,0,0.07843017676487746,0
64622,0,0.10869898226687642,0
71871,0,0.16223701070486352,0
68596,0,0.1576689262667862,0
9152,1,0.13805324940383326,0
8917,0,0.09700899672789183,0
53799,0,0.13654826377671309,0
77655,0,0.06811245094059047,0
69693,0,0.10898522234649968,0
78530,0,0.12374105190641198,0
7349,0,0.07872756993186718,0
10490,0,0.13970232401966065,0
31751,0,0.13004763837255648,0
52639,0,0.05047678685519517,0
7772,1,0.09907497446349352,0
63731,0,0.09001323643790081,0
63916,0,0.1678137780806398,0
72376,0,0.21469223792696301,0
2692,1,0.11748257311284635,0
46963,0,0.12012672281106197,0
81249,0,0.18856760659045974,0
35582,0,0.13612897076752356,0
49093,0,0.12921521411962958,0
14058,0,0.10788505709072974,0
3922,0,0.09042144528975125,0
82021,0,0.08422546465018113,0
82057,0,0.10055030873323699,0
211,0,0.15994336368240183,0
51910,0,0.08011611272878588,0
35429,1,0.07566986369057123,0
2478,0,0.08396715441226965,0
4014,0,0.18447902210958683,0
17836,0,0.10887024727488594,0
71678,1,0.9550044284808514,1
24326,1,0.0796146316125271,0
48116,0,0.154789302207817,0
4627,0,0.06348447452991063,0
38197,1,0.1663251794505652,0
77865,1,0.11160866701971348,0
76049,0,0.0831804998279099,0
42857,1,0.16822872647907314,0
62398,0,0.09863908518045193,0
25337,0,0.05681455270754162,0
78514,0,0.0934811304471272,0
3425,1,0.7886365058980994,1
10919,0,0.05227108343520485,0
5331,0,0.08238286868292143,0
3719,0,0.13862141716605528,0
35031,0,0.09976101685907712,0
34227,0,0.1695012887589716,0
22555,1,0.9758398282332632,1
53869,0,0.08207950326685721,0
23635,0,0.07156122800760864,0
78885,0,0.12245159523472691,0
36459,0,0.1173104983029651,0
4594,0,0.0967995308178858,0
52846,0,0.10987635285590847,0
39400,0,0.17360149775131586,0
28669,0,0.142662973053541,0
40759,0,0.16289795152733197,0
48023,0,0.20698872252232953,0
63523,0,0.0689109917050291,0
41313,0,0.0848681035176654,0
61083,0,0.10109996903339072,0
18416,0,0.08893983771183481,0
77691,0,0.142656274385696,0
56330,1,0.1989442451981236,0
2237,0,0.08637137032478516,0
7464,0,0.0697059343123701,0
24567,0,0.14971305005915808,0
52265,0,0.10144442730929737,0
54726,0,0.15984888375827125,0
76702,0,0.11033336760414397,0
28484,0,0.08872428780892823,0
54658,0,0.06907224385338662,0
54143,0,0.16374026324922322,0
80317,1,0.09609376071977202,0
8579,1,0.8201901778765079,1
64687,0,0.17986272164635198,0
55828,0,0.11146884803859473,0
3104,0,0.12977349013981865,0
32827,0,0.11312013189922425,0
66147,0,0.1594238751192805,0
10824,0,0.08042771721995484,0
28881,0,0.15336070061601986,0
34104,0,0.6885965094860317,1
26129,0,0.168595613826225,0
23721,0,0.16581930471136708,0
58322,0,0.0640568143239831,0
67143,0,0.943696207629255,1
637,0,0.08352376637901571,0
48484,0,0.11108428479455251,0
74612,0,0.14829713151235807,0
10337,0,0.10423347938635726,0
60862,0,0.16636283069434382,0
31186,1,0.11445007194794359,0
75651,0,0.12089871895052023,0
58366,0,0.1782884515837969,0
38007,0,0.0891781068237399,0
14590,0,0.16019693778653682,0
13157,0,0.057843806282244004,0
49701,0,0.5816165309545663,1
75819,0,0.10581000025447612,0
79206,0,0.1206330857018215,0
72393,0,0.059438907177476734,0
74540,0,0.0889453225764253,0
4704,0,0.10680987428167447,0
12125,0,0.11708030792718944,0
51497,1,0.9485471258611093,1
20276,0,0.10659293281243276,0
72281,0,0.13574927984765425,0
81200,0,0.1580029996598608,0
19422,0,0.1596479986272336,0
43401,0,0.11527115358209294,0
50125,0,0.08538281544490413,0
68289,0,0.05771592280032346,0
64487,0,0.11559613320076023,0
47227,0,0.08431632514394723,0
24162,0,0.12248843860406705,0
49056,0,0.1521444647631917,0
81704,0,0.08748977866406227,0
64457,0,0.1932267003821382,0
49638,1,0.19665483725989977,0
40024,0,0.0843770719573583,0
69683,0,0.08100428451884782,0
34286,1,0.12197043735817877,0
36779,0,0.09212671969021603,0
28410,0,0.24531476061201424,0
33751,0,0.10047388210997638,0
79928,0,0.2083589418880206,0
38826,0,0.112976002906807,0
74642,1,0.12740510547098127,0
47522,1,0.9013327094622994,1
837,0,0.11310712325825069,0
53824,0,0.1293833273451693,0
15407,0,0.06276796740604282,0
59915,0,0.10152837498239381,0
16799,0,0.12111340547273382,0
73018,0,0.06056039038158457,0
38266,0,0.07574305481990079,0
47589,1,0.2168423067353611,0
40911,1,0.950898428555041,1
75262,0,0.17825346503548156,0
9246,1,0.9999780937534379,1
53704,0,0.12859596715925525,0
32236,1,0.41596647134123366,1
17691,0,0.09337080366162666,0
8856,1,0.8071666383145927,1
51453,0,0.4662747846702106,1
81527,0,0.13586957530195107,0
20021,0,0.11650358686643271,0
18307,0,0.0594208440241533,0
24711,0,0.10992383878387765,0
81390,1,0.07365720960066474,0
75299,0,0.10590842097226492,0
49797,0,0.05421546844849583,0
4754,1,0.9812379708511525,1
23637,0,0.1443351664324265,0
53907,0,0.1638155917983218,0
16293,0,0.1275933948098408,0
45518,0,0.056960175918726166,0
57307,0,0.1647545562409721,0
23620,0,0.09262077471162192,0
79796,0,0.11171493855191228,0
70663,0,0.26857204278495334,1
72667,0,0.13783075121675034,0
82694,1,0.13016163553012133,0
78365,0,0.15318521279420105,0
9184,0,0.0742864836380588,0
12856,1,0.09452824005355513,0
36197,0,0.12717365398016398,0
80077,0,0.15357077408770917,0
15214,0,0.08497777281347188,0
38210,0,0.05303469627049458,0
74835,1,0.15477800319911986,0
45252,0,0.06247697211365062,0
25944,0,0.03470937982061793,0
44069,0,0.12229903960141532,0
2341,0,0.09258294937855262,0
1777,1,0.1274864227739455,0
63388,0,0.15849690911040665,0
9239,1,0.6919037647139552,1
55932,0,0.059889179295609433,0
61585,0,0.18196756840664213,0
41875,0,0.10476303266296165,0
37185,0,0.059427717871787945,0
37865,1,0.3482716820194263,1
14568,1,0.9997997844741009,1
3067,0,0.15282077126773103,0
64290,0,0.13254283427768068,0
21971,1,0.16397529383533152,0
67496,0,0.06649331750132902,0
67524,0,0.1241507604633082,0
70537,0,0.10816150571140047,0
82443,0,0.07636811092315808,0
23428,0,0.10649924843102973,0
28547,0,0.22601042369406157,0
56834,0,0.07505764415268407,0
66561,0,0.20364995753891357,0
21228,0,0.09123872357293203,0
15557,1,0.14817137601354397,0
62878,0,0.07506071098326217,0
48956,0,0.20065604360111394,0
6262,1,0.8734631127429732,1
73893,0,0.10363642313607867,0
74080,0,0.1467903086588407,0
68124,1,0.9335849334267557,1
17030,0,0.11220986959156072,0
8357,0,0.1256718914373531,0
56958,1,0.06813482082698454,0
58007,0,0.10364984157163727,0
5003,0,0.15220220306027996,0
2842,0,0.10725677215033065,0
44894,0,0.13186895310730373,0
5945,0,0.08947855380748598,0
65763,0,0.1326111178464792,0
8138,0,0.06755014237180512,0
17826,0,0.08106347768605801,0
15531,0,0.11664138635402713,0
29750,1,0.28431166894671284,1
18703,0,0.16510775895359495,0
83048,0,0.1565023713330595,0
47110,0,0.12154212068342872,0
30210,0,0.09941424219629723,0
40652,0,0.05935309313557645,0
53610,0,0.09346463679690975,0
36031,0,0.10377100217676465,0
18168,0,0.10924415899592509,0
57648,0,0.09973185613755577,0
54031,1,0.662511314606237,1
35367,0,0.09861820100193149,0
14351,0,0.07702205184102723,0
4492,0,0.1522177680660102,0
60025,0,0.11421624615115061,0
2307,0,0.09163451490325383,0
18694,0,0.07252589206757801,0
73505,0,0.1771865961166901,0
74961,0,0.19902008131984086,0
38309,0,0.19636564437464038,0
58619,0,0.06999850374865915,0
29397,0,0.16929947570503323,0
39008,1,0.12749090094355184,0
69631,0,0.494510742987086,1
15116,0,0.08020374482787326,0
73353,0,0.13462287204472811,0
9139,0,0.08974024759616364,0
33731,1,0.09836998372874277,0
27491,0,0.14084810886433627,0
53975,0,0.13315040223007735,0
22863,0,0.07037778460380363,0
38551,0,0.08412858542316351,0
44118,0,0.805064009640735,1
70519,0,0.12278578577034564,0
30445,0,0.06118455518021637,0
59435,0,0.09486947593395276,0
35009,1,0.7595056619603221,1
53336,0,0.09650087657243557,0
56452,0,0.05830481724185145,0
26311,0,0.7627651201069741,1
37214,0,0.07749229527273388,0
46664,0,0.11458698387131902,0
1392,0,0.1129740168072964,0
68002,0,0.10393022662018951,0
7923,0,0.1534266002271867,0
26451,1,0.8041142455772295,1
24086,0,0.10307397593609444,0
5439,0,0.07379787220089484,0
65724,0,0.09101659897713213,0
33534,0,0.07096317494317163,0
44600,1,0.14833690364055047,0
69745,0,0.08243044624735098,0
59628,0,0.05754331547704489,0
3237,1,0.6357986897409088,1
18670,0,0.7373766930979548,1
27630,0,0.12349184728109941,0
72612,0,0.17508964237373884,0
57350,0,0.1420417464901703,0
35609,1,0.14407896629864497,0
44721,0,0.1067588000267576,0
54946,0,0.7871007882411828,1
72395,0,0.08271639788333394,0
21643,0,0.1088032843329886,0
50241,0,0.11593982077745968,0
14041,0,0.14987600117990021,0
1150,0,0.10340881862973074,0
21750,0,0.15033474300322744,0
27916,0,0.13962537732213975,0
57054,0,0.08410771976941829,0
36945,0,0.06251979179336735,0
31716,0,0.07828689282327611,0
45681,0,0.1349025547716047,0
33422,0,0.07773308305561846,0
26945,0,0.11105001441033058,0
19320,0,0.1190336388860171,0
72832,0,0.1456503164184942,0
59298,1,0.7833906441640595,1
4604,0,0.0856858080861068,0
58781,0,0.18517224113521868,0
80169,0,0.18724768971009076,0
41667,0,0.08358036485023088,0
27460,1,0.9515343667832433,1
78593,1,0.3725568949414952,1
52857,0,0.14037399585942364,0
51433,0,0.12390743852358627,0
66564,0,0.1277891232456845,0
75760,0,0.86452859983728,1
2678,0,0.15988916421429403,0
4847,1,0.12280552237431214,0
81270,1,0.16432349820680767,0
25170,0,0.1572330704683554,0
44897,0,0.11126831304535498,0
44221,0,0.10891561273946206,0
77992,1,0.8547396861525083,1
31361,0,0.11711101808220738,0
3932,1,1.0,1
27552,1,0.10776995265859536,0
39885,0,0.08079353058093434,0
53202,0,0.8374447403820497,1
64016,0,0.061731745027547094,0
15856,0,0.12538303050059543,0
10782,0,0.13759775695394666,0
42891,0,0.1702643534195927,0
55924,1,0.07208121594631244,0
45644,0,0.09922223178243189,0
29842,1,0.1154395329070305,0
50687,0,0.17676265578279532,0
49065,0,0.1579237798622808,0
3420,0,0.14774287090547986,0
82653,0,0.15023031945096205,0
57294,0,0.07410138436718186,0
22426,0,0.13859227312165584,0
53656,0,0.09469365767112249,0
47909,0,0.18937423925061111,0
75789,0,0.22158931440082438,0
19540,1,0.6533137635726186,1
7972,1,0.12330178069234123,0
48683,0,0.095256585645846,0
79633,0,0.10423389769756895,0
13677,0,0.1571249231293708,0
22951,0,0.1442692718083559,0
49114,0,0.089112969542985,0
46193,0,0.06108010619209331,0
41529,1,0.17068748382551166,0
18558,0,0.2234952336650763,0
65452,1,0.8507507124371806,1
22821,0,0.1822412743799857,0
9257,1,0.17273519711895324,0
55017,0,0.227718006706794,0
30938,0,0.19673748865933366,0
31018,0,0.12266338187866636,0
27475,0,0.08586553835316106,0
46058,1,0.27331863335774725,1
74332,0,0.057438515069166494,0
52118,1,0.19480799422473233,0
51897,0,0.1885227644006199,0
45724,0,0.15984835012018314,0
72673,0,0.08846943180598328,0
340,0,0.06667528219786266,0
23497,0,0.1440560476147976,0
27497,0,0.15804927350796194,0
50605,0,0.0890370075782537,0
65835,0,0.13485290745749018,0
57588,0,0.12117697931299713,0
35218,0,0.07242300724987448,0
20489,0,0.1418215658031135,0
48830,0,0.14100698198675732,0
66080,0,0.08169219977140411,0
27207,0,0.15236522255423496,0
33452,0,0.0704968207046202,0
82155,1,0.10159542258020403,0
16099,0,0.1665492659301919,0
56600,0,0.076538157910978,0
21987,0,0.14473700801942443,0
73795,0,0.05594315049732267,0
77415,0,0.1706060896256777,0
67108,0,0.15534433661877417,0
60016,1,0.12088461946397715,0
10517,0,0.12632597129860876,0
31065,0,0.07046730268270329,0
68014,0,0.13568138671102156,0
63213,0,0.0822576421623381,0
67585,0,0.11794234187552795,0
43270,0,0.10186958642514551,0
3839,1,0.8287183231261527,1
10532,0,0.13915029968618925,0
15779,0,0.09415543611963291,0
55662,0,0.12263471130427864,0
21094,0,0.08507256758257874,0
13735,0,0.11543411428183474,0
34237,0,0.059799020004570554,0
61144,0,0.13088184091748856,0
50982,0,0.06729220524481101,0
64822,1,0.7180740623101789,1
501,0,0.1333008280742498,0
38818,0,0.0762821644362141,0
74067,0,0.08224750955338343,0
5929,1,0.80034865608675,1
31636,0,0.7637293329414028,1
74412,0,0.13496167847767812,0
34787,0,0.10602581408590818,0
69828,0,0.073571543403313,0
36552,1,0.9999999995212978,1
55236,0,0.14060238497368663,0
42941,1,0.9493815183851194,1
34225,0,0.09136330703497979,0
60208,1,0.14264804036908127,0
11213,0,0.11231587326310252,0
2166,1,0.21935098340952178,0
59284,0,0.1396804756368576,0
25133,0,0.16007387609534912,0
17487,0,0.15307392226053804,0
44509,1,0.9788093039758388,1
24374,0,0.16405113072878239,0
35700,1,0.9999999939790616,1
27050,0,0.10986231384772419,0
46196,0,0.11549999176505336,0
48801,0,0.12622974239278736,0
62794,0,0.08365112454811204,0
25285,0,0.1466264055862964,0
72869,0,0.123348049873543,0
53139,1,0.8503728004060428,1
39708,1,0.1715619495839326,0
62132,1,0.898696263387633,1
9174,0,0.06319275449116751,0
12304,0,0.28188229247119667,1
32618,0,0.1413683439817154,0
65231,0,0.11082269589848472,0
4313,0,0.14451299996502934,0
68974,0,0.06584776171791534,0
27677,0,0.14622948718032885,0
81586,0,0.09338532680587693,0
27227,0,0.07821938466126617,0
82081,0,0.19996399908223908,0
2412,0,0.06627075611983037,0
66149,0,0.14804730936806743,0
20183,0,0.2221432905901743,0
5603,0,0.16995350181837757,0
24800,0,0.1300573410806391,0
26723,1,0.7833688197381726,1
13799,0,0.17803346228331113,0
82676,0,0.06186585347562647,0
20889,1,0.14194553848633026,0
58116,0,0.1358218894690442,0
41399,0,0.1879815203519303,0
61931,1,0.16222771502933964,0
80630,0,0.06017376285211352,0
39164,0,0.2582890080968424,1
21933,0,0.11373536525119092,0
48426,0,0.12114912301068208,0
22742,1,0.1006186801654304,0
19025,1,0.144738672243392,0
62891,0,0.18773047127479517,0
50199,1,0.18693512832985235,0
74953,0,0.09980842676470059,0
22284,0,0.0656319659923981,0
27364,1,0.7265937193812664,1
78308,0,0.16028743432650763,0
16325,0,0.16093098216869411,0
